State,County,Tract,BLKGRP,Geography,PopTotal,White,Black,Hispanic,Indian,Asian,NativeAmerican,Other,Mixed,Households,Unoccupied,Occupied,Vacant,MHI,Affected,Children,Seniors,Count_Af_1,Shape_Leng,Shape_Area
48,157,674200,4,"Block Group 4, Census Tract 6742, Fort Bend County, Texas",1262,801,0,31,0,430,0,0,0,428,428,428,0,225595,0,104,146,0,19199.11302,11738688.9
48,157,674300,1,"Block Group 1, Census Tract 6743, Fort Bend County, Texas",1468,672,158,381,0,246,0,0,11,448,534,448,86,87549,0,115,133,0,11699.4543,6275056.073
48,157,674300,2,"Block Group 2, Census Tract 6743, Fort Bend County, Texas",2545,660,275,173,0,1417,0,0,20,689,736,689,47,149563,0,86,211,0,19886.5533,16332683.17
48,157,674300,3,"Block Group 3, Census Tract 6743, Fort Bend County, Texas",4983,1223,968,303,43,2092,0,0,354,1510,1581,1510,71,151231,0,260,481,0,37051.08119,61125804.19
48,157,674400,1,"Block Group 1, Census Tract 6744, Fort Bend County, Texas",6372,1160,146,730,76,4159,0,16,85,1597,1646,1597,49,175760,0,367,634,0,80981.38031,147282164.9
48,157,674400,2,"Block Group 2, Census Tract 6744, Fort Bend County, Texas",1299,1026,67,67,0,104,0,0,35,456,456,456,0,160500,0,10,175,0,15760.60541,10896046.7
48,157,674400,3,"Block Group 3, Census Tract 6744, Fort Bend County, Texas",6341,2268,262,271,0,3519,0,16,5,1754,1899,1754,145,141653,0,547,346,0,106862.8234,177539001.7
48,157,674501,1,"Block Group 1, Census Tract 6745.01, Fort Bend County, Texas",9736,2944,3034,837,0,2464,14,0,443,2885,3008,2885,123,115160,0,704,733,0,87234.13792,253849299.8
48,157,674502,1,"Block Group 1, Census Tract 6745.02, Fort Bend County, Texas",15892,7341,3546,3239,0,1419,0,6,341,4503,4546,4503,43,113714,0,1496,1080,0,122766.495,675554817.2
48,157,674502,2,"Block Group 2, Census Tract 6745.02, Fort Bend County, Texas",2999,2293,76,299,0,331,0,0,0,895,895,895,0,183533,0,65,280,0,50755.12529,75298412.74
48,157,674601,1,"Block Group 1, Census Tract 6746.01, Fort Bend County, Texas",2365,1682,214,112,0,298,0,32,27,866,977,866,111,157344,0,116,505,0,24804.88899,25165636.19
48,157,674601,2,"Block Group 2, Census Tract 6746.01, Fort Bend County, Texas",1075,786,10,218,0,58,0,0,3,400,400,400,0,107500,0,60,210,0,16207.29279,10602587.17
48,157,674602,1,"Block Group 1, Census Tract 6746.02, Fort Bend County, Texas",4065,2445,389,810,0,267,0,0,154,1253,1293,1253,40,145133,0,513,310,0,158033.0613,275088438.3
48,157,674602,2,"Block Group 2, Census Tract 6746.02, Fort Bend County, Texas",3774,2563,49,606,0,538,0,0,18,1192,1219,1192,27,141948,0,326,384,0,32640.90529,37790785.66
48,157,674603,1,"Block Group 1, Census Tract 6746.03, Fort Bend County, Texas",1211,763,4,384,0,51,0,0,9,422,422,422,0,107404,0,66,336,0,13893.18775,6930800.552
48,157,674603,2,"Block Group 2, Census Tract 6746.03, Fort Bend County, Texas",2159,954,264,926,0,0,0,0,15,675,707,675,32,74011,0,30,114,0,12388.46864,8910766.329
48,157,674603,3,"Block Group 3, Census Tract 6746.03, Fort Bend County, Texas",2760,1364,337,861,0,87,0,0,111,918,926,918,8,75522,0,162,244,0,14319.69108,11742990.79
48,157,674604,1,"Block Group 1, Census Tract 6746.04, Fort Bend County, Texas",4952,988,1358,1184,8,1385,0,0,29,1389,1400,1389,11,81690,0,371,497,0,43052.04846,83066596.85
48,157,674700,1,"Block Group 1, Census Tract 6747, Fort Bend County, Texas",4650,693,1201,729,0,1972,0,0,55,1127,1127,1127,0,90828,0,419,259,0,32430.33027,52916592.57
48,157,674700,3,"Block Group 3, Census Tract 6747, Fort Bend County, Texas",8067,3664,1486,1865,62,834,0,50,106,2662,2920,2662,258,96417,0,457,1219,0,70485.71572,174004959.8
48,157,674800,1,"Block Group 1, Census Tract 6748, Fort Bend County, Texas",1059,96,694,269,0,0,0,0,0,430,524,430,94,32059,0,101,150,0,16932.4268,11166071.68
48,157,674800,2,"Block Group 2, Census Tract 6748, Fort Bend County, Texas",503,345,0,158,0,0,0,0,0,284,295,284,11,40000,0,0,244,0,16453.55452,7765767.351
48,157,674800,3,"Block Group 3, Census Tract 6748, Fort Bend County, Texas",760,409,0,351,0,0,0,0,0,283,316,283,33,66477,0,34,174,0,15166.36291,7178652.535
48,157,674800,4,"Block Group 4, Census Tract 6748, Fort Bend County, Texas",2482,114,368,2000,0,0,0,0,0,809,924,809,115,30210,0,277,132,0,10421.07332,6566515.047
48,157,674800,5,"Block Group 5, Census Tract 6748, Fort Bend County, Texas",759,311,30,418,0,0,0,0,0,319,357,319,38,19983,0,139,34,0,12125.2859,9310043.327
48,157,674900,1,"Block Group 1, Census Tract 6749, Fort Bend County, Texas",1106,25,95,985,0,1,0,0,0,361,361,361,0,26278,0,116,82,0,21742.40161,11924678.72
48,157,674900,2,"Block Group 2, Census Tract 6749, Fort Bend County, Texas",728,56,186,486,0,0,0,0,0,233,278,233,45,31985,0,21,92,0,10520.65654,6834935.889
48,157,674900,3,"Block Group 3, Census Tract 6749, Fort Bend County, Texas",2463,274,316,1824,0,0,13,0,36,595,668,595,73,29243,0,290,240,0,48751.5544,83749528.1
48,157,674900,4,"Block Group 4, Census Tract 6749, Fort Bend County, Texas",1688,0,329,1359,0,0,0,0,0,445,445,445,0,32768,0,238,188,0,12368.07502,6286154.702
48,157,675000,1,"Block Group 1, Census Tract 6750, Fort Bend County, Texas",1371,68,292,997,14,0,0,0,0,464,568,464,104,24949,0,109,199,0,21192.81507,14057548.33
48,157,675000,2,"Block Group 2, Census Tract 6750, Fort Bend County, Texas",1882,219,259,1374,8,22,0,0,0,488,554,488,66,43462,0,151,128,0,29490.5774,30622075.41
48,157,675100,1,"Block Group 1, Census Tract 6751, Fort Bend County, Texas",2319,472,18,1754,0,75,0,0,0,647,647,647,0,37114,0,266,162,0,11037.91515,6471586.637
48,157,675100,2,"Block Group 2, Census Tract 6751, Fort Bend County, Texas",1412,455,212,745,0,0,0,0,0,447,447,447,0,53224,0,13,219,0,11608.81152,6825854.433
48,157,675100,3,"Block Group 3, Census Tract 6751, Fort Bend County, Texas",1112,567,57,488,0,0,0,0,0,409,409,409,0,74922,0,91,122,0,10492.89622,6559778.07
48,157,675100,4,"Block Group 4, Census Tract 6751, Fort Bend County, Texas",5691,1441,1075,2386,0,555,0,0,234,1923,2041,1923,118,54827,0,378,661,0,37808.45181,64052203.58
48,157,675200,1,"Block Group 1, Census Tract 6752, Fort Bend County, Texas",1270,74,22,1174,0,0,0,0,0,401,479,401,78,26750,0,73,63,0,14719.31101,7653116.485
48,157,675200,2,"Block Group 2, Census Tract 6752, Fort Bend County, Texas",1680,143,0,1537,0,0,0,0,0,468,548,468,80,45833,0,88,86,0,12869.98484,7701530.344
48,157,675200,3,"Block Group 3, Census Tract 6752, Fort Bend County, Texas",2569,769,203,1593,0,4,0,0,0,871,892,871,21,51783,0,216,276,0,17475.85543,13311624.82
48,157,675200,4,"Block Group 4, Census Tract 6752, Fort Bend County, Texas",536,355,0,168,4,0,0,0,9,231,238,231,7,46587,0,26,145,0,32027.48829,36581212.08
48,157,675300,1,"Block Group 1, Census Tract 6753, Fort Bend County, Texas",1593,718,1,874,0,0,0,0,0,598,652,598,54,42667,0,129,317,0,13498.89537,11459095.62
48,157,675300,2,"Block Group 2, Census Tract 6753, Fort Bend County, Texas",2679,1208,17,1430,0,0,0,0,24,753,753,753,0,45827,0,252,323,0,19275.86993,21197678.59
48,157,675300,3,"Block Group 3, Census Tract 6753, Fort Bend County, Texas",781,2,697,66,0,1,0,0,15,217,263,217,46,21322,0,28,247,0,20331.48341,13158869.36
48,157,675300,4,"Block Group 4, Census Tract 6753, Fort Bend County, Texas",2066,149,11,1880,0,11,0,0,15,482,625,482,143,44886,0,235,121,0,36635.86875,55945705.36
48,157,675400,1,"Block Group 1, Census Tract 6754, Fort Bend County, Texas",3264,806,110,2348,0,0,0,0,0,1010,1135,1010,125,44280,0,339,252,0,187023.95,805482517.5
48,157,675400,2,"Block Group 2, Census Tract 6754, Fort Bend County, Texas",4204,1969,403,1699,0,40,0,0,93,1309,1365,1309,56,52178,0,471,495,0,126238.6214,736567522.2
48,157,675500,1,"Block Group 1, Census Tract 6755, Fort Bend County, Texas",9651,4261,1853,2954,0,389,0,20,174,3035,3303,3035,268,112841,0,715,752,0,324510.3985,2820405179
48,157,675500,2,"Block Group 2, Census Tract 6755, Fort Bend County, Texas",4634,915,505,3149,0,65,0,0,0,1417,1535,1417,118,58865,0,399,212,0,89802.36613,410672490.4
48,157,675600,1,"Block Group 1, Census Tract 6756, Fort Bend County, Texas",3736,2623,13,1100,0,0,0,0,0,1271,1292,1271,21,75707,0,196,482,0,151989.1768,1090221334
48,157,675600,2,"Block Group 2, Census Tract 6756, Fort Bend County, Texas",2436,1180,0,1240,16,0,0,0,0,743,835,743,92,64303,0,163,209,0,239882.5009,1840599652
48,157,675700,1,"Block Group 1, Census Tract 6757, Fort Bend County, Texas",1789,960,426,383,0,0,0,0,20,680,732,680,52,48214,0,66,285,0,50636.00001,159792388.7
48,157,675700,2,"Block Group 2, Census Tract 6757, Fort Bend County, Texas",2889,1965,92,795,0,0,0,0,37,1132,1219,1132,87,58438,0,199,387,0,322959.7449,2314407316
48,157,675700,3,"Block Group 3, Census Tract 6757, Fort Bend County, Texas",1779,1535,0,187,32,0,0,0,25,594,615,594,21,65608,0,71,271,0,34984.19264,60734005.12
48,157,675800,1,"Block Group 1, Census Tract 6758, Fort Bend County, Texas",762,537,0,225,0,0,0,0,0,282,323,282,41,64750,0,7,127,0,177501.4996,856780204.6
48,157,675800,2,"Block Group 2, Census Tract 6758, Fort Bend County, Texas",1851,660,126,1065,0,0,0,0,0,594,715,594,121,49052,0,119,310,0,345756.006,2402248730
48,157,675800,3,"Block Group 3, Census Tract 6758, Fort Bend County, Texas",619,5,535,77,0,0,0,0,2,334,357,334,23,18654,0,18,202,0,93754.14881,251782286
48,201,100000,1,"Block Group 1, Census Tract 1000, Harris County, Texas",2613,1032,637,800,0,85,0,0,59,744,1034,744,290,108056,145,10,152,119,19147.10689,14717963.99
48,201,100000,2,"Block Group 2, Census Tract 1000, Harris County, Texas",554,396,32,70,0,45,0,0,11,443,564,443,121,49943,36,0,83,13,16181.56918,13100205.56
48,201,100000,3,"Block Group 3, Census Tract 1000, Harris County, Texas",1199,885,39,131,0,134,0,0,10,834,1086,834,252,91324,133,50,37,117,16801.87919,14030975.43
48,201,210100,1,"Block Group 1, Census Tract 2101, Harris County, Texas",5799,943,2818,1945,0,56,9,10,18,58,70,58,12,170000,36,0,56,27,14983.40486,7482126.178
48,201,210400,1,"Block Group 1, Census Tract 2104, Harris County, Texas",1364,20,33,1311,0,0,0,0,0,275,331,275,56,42644,30,140,136,28,7393.09143,3211599.672
48,201,210400,2,"Block Group 2, Census Tract 2104, Harris County, Texas",558,39,12,507,0,0,0,0,0,234,279,234,45,35714,22,22,7,22,12688.51484,2642614.766
48,201,210400,3,"Block Group 3, Census Tract 2104, Harris County, Texas",2023,39,884,1079,9,0,0,0,12,697,856,697,159,17048,125,175,254,104,11239.32229,6189537.318
48,201,210400,4,"Block Group 4, Census Tract 2104, Harris County, Texas",880,166,107,571,10,0,26,0,0,378,416,378,38,21250,76,58,200,61,16223.26257,7481117.103
48,201,210500,1,"Block Group 1, Census Tract 2105, Harris County, Texas",1751,169,83,1486,13,0,0,0,0,617,642,617,25,34708,74,104,165,54,10972.62901,6256493.884
48,201,210500,2,"Block Group 2, Census Tract 2105, Harris County, Texas",2406,30,479,1889,0,0,0,8,0,650,693,650,43,31486,115,225,237,99,11776.85731,7093481.764
48,201,210500,3,"Block Group 3, Census Tract 2105, Harris County, Texas",1904,57,621,1198,0,0,0,0,28,542,588,542,46,28720,161,177,81,122,18322.1667,9808644.233
48,201,210600,1,"Block Group 1, Census Tract 2106, Harris County, Texas",765,323,0,442,0,0,0,0,0,289,289,289,0,95737,16,30,48,16,10223.24122,4486969.291
48,201,210600,2,"Block Group 2, Census Tract 2106, Harris County, Texas",1211,292,0,857,0,0,51,0,11,436,612,436,176,53125,35,92,103,32,12561.05397,6103385.294
48,201,210600,3,"Block Group 3, Census Tract 2106, Harris County, Texas",1625,114,22,1489,0,0,0,0,0,598,695,598,97,33784,81,69,171,77,10466.45112,6847033.78
48,201,210600,4,"Block Group 4, Census Tract 2106, Harris County, Texas",1790,267,10,1513,0,0,0,0,0,650,700,650,50,26509,63,85,159,59,11656.08558,7678553.02
48,201,210700,1,"Block Group 1, Census Tract 2107, Harris County, Texas",548,19,13,516,0,0,0,0,0,162,199,162,37,34583,104,29,66,102,8059.129296,3662891.28
48,201,210700,2,"Block Group 2, Census Tract 2107, Harris County, Texas",1048,26,219,759,20,0,0,24,0,311,408,311,97,24978,37,84,72,36,12784.35856,5902278.882
48,201,210700,3,"Block Group 3, Census Tract 2107, Harris County, Texas",580,21,175,384,0,0,0,0,0,241,308,241,67,18350,55,42,62,47,6882.941052,2614396.7
48,201,210800,1,"Block Group 1, Census Tract 2108, Harris County, Texas",1205,20,410,769,0,6,0,0,0,392,579,392,187,16875,175,144,112,155,29822.98381,32884219.27
48,201,210800,2,"Block Group 2, Census Tract 2108, Harris County, Texas",1358,92,257,1009,0,0,0,0,0,420,509,420,89,26806,103,109,93,80,10938.31189,6487762.751
48,201,210900,1,"Block Group 1, Census Tract 2109, Harris County, Texas",1058,0,750,287,0,0,0,0,21,368,439,368,71,29434,419,112,94,412,12113.13536,8177626.189
48,201,210900,2,"Block Group 2, Census Tract 2109, Harris County, Texas",416,0,368,41,0,0,0,7,0,159,247,159,88,23450,219,29,58,208,9756.575729,5418620.673
48,201,211000,1,"Block Group 1, Census Tract 2110, Harris County, Texas",1000,0,751,240,0,9,0,0,0,414,450,414,36,28333,300,39,177,287,10525.0513,5416209.638
48,201,211000,2,"Block Group 2, Census Tract 2110, Harris County, Texas",854,15,520,319,0,0,0,0,0,343,485,343,142,22218,276,34,151,252,12851.54396,6666462.729
48,201,211100,1,"Block Group 1, Census Tract 2111, Harris County, Texas",1535,36,855,644,0,0,0,0,0,474,563,474,89,16343,148,94,139,140,14270.23871,6892858.917
48,201,211100,3,"Block Group 3, Census Tract 2111, Harris County, Texas",812,13,588,211,0,0,0,0,0,304,415,304,111,22308,109,21,155,104,16291.79286,6240146.979
48,201,211100,4,"Block Group 4, Census Tract 2111, Harris County, Texas",503,0,29,474,0,0,0,0,0,163,163,163,0,27019,63,55,63,60,6961.304302,2675881.958
48,201,211100,5,"Block Group 5, Census Tract 2111, Harris County, Texas",793,67,606,120,0,0,0,0,0,363,396,363,33,18917,102,76,49,93,9203.531383,3017115.049
48,201,211100,6,"Block Group 6, Census Tract 2111, Harris County, Texas",1360,7,423,930,0,0,0,0,0,418,467,418,49,20156,117,34,106,110,7953.734476,3557357.019
48,201,211200,1,"Block Group 1, Census Tract 2112, Harris County, Texas",768,0,558,210,0,0,0,0,0,279,437,279,158,17269,281,16,143,265,11035.26815,7400523.336
48,201,211200,2,"Block Group 2, Census Tract 2112, Harris County, Texas",1111,0,802,309,0,0,0,0,0,412,614,412,202,18269,279,75,199,240,12025.10896,7473313.918
48,201,211200,3,"Block Group 3, Census Tract 2112, Harris County, Texas",674,1,261,412,0,0,0,0,0,200,289,200,89,32500,56,34,107,50,10069.73622,3462988.752
48,201,211300,1,"Block Group 1, Census Tract 2113, Harris County, Texas",456,19,310,127,0,0,0,0,0,299,346,299,47,15341,86,0,78,58,9791.122965,4196861.061
48,201,211300,2,"Block Group 2, Census Tract 2113, Harris County, Texas",1871,0,1273,578,0,0,0,0,20,544,650,544,106,12879,144,351,83,74,8767.820603,4515780.321
48,201,211300,3,"Block Group 3, Census Tract 2113, Harris County, Texas",1113,55,529,485,0,0,0,10,34,395,502,395,107,27009,105,107,99,89,11918.79251,5716580.04
48,201,211300,4,"Block Group 4, Census Tract 2113, Harris County, Texas",1182,50,556,576,0,0,0,0,0,440,552,440,112,17586,131,42,193,121,14041.59038,7769715.797
48,201,211300,5,"Block Group 5, Census Tract 2113, Harris County, Texas",541,17,305,212,0,7,0,0,0,252,320,252,68,22361,112,50,65,96,13561.02951,7333925.859
48,201,211400,1,"Block Group 1, Census Tract 2114, Harris County, Texas",1089,0,774,297,0,0,0,0,18,344,425,344,81,22500,66,131,99,43,10273.57392,5091151.817
48,201,211400,2,"Block Group 2, Census Tract 2114, Harris County, Texas",1611,0,1177,423,0,11,0,0,0,564,586,564,22,13955,105,217,87,56,16355.03366,15665939.41
48,201,211400,3,"Block Group 3, Census Tract 2114, Harris County, Texas",1144,319,248,469,0,108,0,0,0,547,608,547,61,53625,104,131,101,81,20916.11963,19519418.66
48,201,211500,1,"Block Group 1, Census Tract 2115, Harris County, Texas",1456,29,0,1427,0,0,0,0,0,381,449,381,68,24770,38,40,90,37,22612.04694,25087163
48,201,211500,2,"Block Group 2, Census Tract 2115, Harris County, Texas",2504,10,449,2043,2,0,0,0,0,668,724,668,56,35365,104,359,116,82,16988.57487,16329424.55
48,201,211500,3,"Block Group 3, Census Tract 2115, Harris County, Texas",1227,79,1,1147,0,0,0,0,0,376,446,376,70,33676,58,142,181,58,15559.78631,10302366.47
48,201,211500,4,"Block Group 4, Census Tract 2115, Harris County, Texas",735,0,0,735,0,0,0,0,0,228,228,228,0,43971,43,45,38,42,13601.86866,4162662.514
48,201,211600,1,"Block Group 1, Census Tract 2116, Harris County, Texas",1285,190,220,852,0,0,0,0,23,531,604,531,73,16575,138,132,152,134,9236.848595,5309529.879
48,201,211600,2,"Block Group 2, Census Tract 2116, Harris County, Texas",1470,7,181,1240,0,0,0,42,0,454,589,454,135,33942,109,60,201,103,10889.84054,7222384.207
48,201,211700,1,"Block Group 1, Census Tract 2117, Harris County, Texas",1909,0,1581,303,0,0,0,0,25,704,799,704,95,18750,535,209,294,527,15645.05955,15376959.11
48,201,211700,2,"Block Group 2, Census Tract 2117, Harris County, Texas",702,3,387,312,0,0,0,0,0,235,306,235,71,19973,446,0,135,437,27053.36023,24463262.98
48,201,211700,3,"Block Group 3, Census Tract 2117, Harris County, Texas",1252,0,510,681,0,0,0,0,61,411,569,411,158,15898,530,139,46,481,12424.20421,8012058.289
48,201,211900,1,"Block Group 1, Census Tract 2119, Harris County, Texas",1690,101,7,1582,0,0,0,0,0,404,414,404,10,31993,110,95,259,103,9281.097877,3848533.748
48,201,211900,2,"Block Group 2, Census Tract 2119, Harris County, Texas",1417,10,0,1407,0,0,0,0,0,448,458,448,10,34630,110,67,175,100,7190.111883,3106312.944
48,201,211900,3,"Block Group 3, Census Tract 2119, Harris County, Texas",1339,50,32,1257,0,0,0,0,0,433,463,433,30,22723,142,56,128,134,8455.61391,4105287.34
48,201,211900,4,"Block Group 4, Census Tract 2119, Harris County, Texas",846,103,0,743,0,0,0,0,0,250,316,250,66,37188,54,56,149,53,6908.474794,2365177.837
48,201,212300,1,"Block Group 1, Census Tract 2123, Harris County, Texas",1507,122,46,1339,0,0,0,0,0,401,524,401,123,23466,43,87,135,34,7105.78131,3017085.085
48,201,212300,2,"Block Group 2, Census Tract 2123, Harris County, Texas",1395,54,20,1321,0,0,0,0,0,394,402,394,8,22019,33,108,190,30,7004.474758,3052890.282
48,201,212300,3,"Block Group 3, Census Tract 2123, Harris County, Texas",320,45,57,181,0,0,0,0,37,152,209,152,57,41458,64,44,32,51,24006.10613,20442575.22
48,201,212300,4,"Block Group 4, Census Tract 2123, Harris County, Texas",1334,16,0,1310,0,0,0,0,8,346,516,346,170,21724,57,166,110,44,8552.09851,3342484.288
48,201,212300,5,"Block Group 5, Census Tract 2123, Harris County, Texas",1532,98,0,1376,0,0,0,0,58,418,453,418,35,27361,55,182,186,36,9319.515354,5221911.87
48,201,212400,1,"Block Group 1, Census Tract 2124, Harris County, Texas",1348,56,67,1169,0,52,0,0,4,417,535,417,118,33688,79,94,217,71,10868.00405,5723739.296
48,201,212400,2,"Block Group 2, Census Tract 2124, Harris County, Texas",761,27,24,669,41,0,0,0,0,213,267,213,54,32179,239,52,81,236,44703.24389,79034478.46
48,201,212400,3,"Block Group 3, Census Tract 2124, Harris County, Texas",972,10,20,942,0,0,0,0,0,273,313,273,40,22740,27,99,94,21,8199.094073,2859765.305
48,201,212500,1,"Block Group 1, Census Tract 2125, Harris County, Texas",1096,0,190,906,0,0,0,0,0,313,445,313,132,29028,120,81,146,116,35075.50301,33281313.55
48,201,212500,2,"Block Group 2, Census Tract 2125, Harris County, Texas",1328,0,1076,237,0,0,0,0,15,511,562,511,51,45846,371,108,318,371,12456.34991,7199103.078
48,201,212500,3,"Block Group 3, Census Tract 2125, Harris County, Texas",1096,23,636,428,0,9,0,0,0,508,577,508,69,18860,229,67,223,228,67089.33774,82563944.13
48,201,220100,1,"Block Group 1, Census Tract 2201, Harris County, Texas",1261,8,524,729,0,0,0,0,0,442,454,442,12,30600,323,84,158,309,18859.0188,13837645.33
48,201,220100,2,"Block Group 2, Census Tract 2201, Harris County, Texas",1049,0,460,589,0,0,0,0,0,298,304,298,6,41328,182,70,146,180,9145.986942,5351417.635
